,variant,respondent,task,taskText,taskOrder,time,interactions,certainty,difficulty,note,success,directSuccess,direct,firstClick,finalClick,pathLength,backclicks,backtracks,backsteps,path,firstClickName,finalClickName
65,TP,10,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",9,40.0,"[""3"", ""4"", ""4-0"", ""4-0-2"", ""4-0-2"", ""4-0-1"", ""4-0-1"", ""4-0-0"", ""4-0-0"", ""4-0-2""]",1.0,4.0,I don't think it would come under research but there isn't an option it would fit better. Treatments doesn't include how to avoid it and symptoms and if it does it should be named something else ,False,False,False,3,4-0-2,10,4,4,4,"[[""3""], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-1""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-0""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Culture,Research
67,TP,11,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,5,18.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
68,TP,11,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",8,23.0,"[""1"", ""1-2"", ""1-2-0""]",5.0,5.0,,False,False,True,1,1-2-0,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Entertainment,Upcoming releases
69,TP,11,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,2,18.0,"[""3"", ""6"", ""6-1"", ""6-2"", ""6-2-1""]",5.0,5.0,,False,False,False,3,6-2-1,5,2,2,2,"[[""3""], [""6""], [""6"", ""6-1""], [""6"", ""6-2""], [""6"", ""6-2"", ""6-2-1""]]",Culture,Diet
70,TP,11,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,9.0,"[""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
71,TP,11,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,3,16.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,6.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
72,TP,11,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,9,29.0,"[""6"", ""6-1"", ""5"", ""2"", ""3"", ""3-2"", ""3-2-5""]",5.0,5.0,,False,False,False,6,3-2-5,7,3,3,3,"[[""6""], [""6"", ""6-1""], [""5""], [""2""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
73,TP,11,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,9.0,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
74,TP,11,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",1,25.0,"[""6"", ""5"", ""4"", ""4-4"", ""4-4-2""]",6.0,5.0,,True,False,False,6,4-4-2,5,2,2,2,"[[""6""], [""5""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
75,TP,11,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,7,18.0,"[""4"", ""4-7"", ""4-7-1""]",5.0,5.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
76,TP,11,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",10,14.0,"[""4"", ""4-0"", ""4-0-2""]",5.0,5.0,,False,False,True,4,4-0-2,3,0,0,0,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Science,Research
78,TP,12,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,2,40.0,"[""1"", ""1-4"", ""1-3"", ""1-3-3""]",6.0,5.0,"i would expect a game show on tv to be fun and have a lot of jokes, and if i'm with my friends it will be fun to watch tv all together",False,False,False,1,1-3-3,4,1,1,1,"[[""1""], [""1"", ""1-4""], [""1"", ""1-3""], [""1"", ""1-3"", ""1-3-3""]]",Entertainment,Game shows
79,TP,12,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",9,64.0,"[""1"", ""1-2"", ""1-5"", ""1-5-1""]",7.0,7.0,,True,False,False,1,1-5-1,4,1,1,1,"[[""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
80,TP,12,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,7,18.0,"[""3"", ""3-4"", ""3-4"", ""2"", ""2-2"", ""2-2-3""]",6.0,6.0,culture could have also been a good place to look,False,False,False,3,2-2-3,6,2,2,2,"[[""3""], [""3"", ""3-4""], [""3""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Culture,Recipes
81,TP,12,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,44.0,"[""6"", ""6-1"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,False,False,6,5-5-0,5,1,1,1,"[[""6""], [""6"", ""6-1""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
82,TP,12,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,1,31.0,"[""1"", ""2"", ""2-1"", ""2-1-3"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,,True,False,False,1,2-1-1-8,6,2,2,2,"[[""1""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-3""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
83,TP,12,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,8,12.0,"[""3"", ""3-2"", ""3-2-5""]",7.0,7.0,,False,False,True,3,3-2-5,3,0,0,0,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Culture,Latest trends
84,TP,12,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",10,16.049,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
85,TP,12,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",4,35.0,"[""6"", ""6"", ""3"", ""4"", ""4-4"", ""4-4-2""]",6.0,5.0,,True,False,False,6,4-4-2,6,2,2,2,"[[""6""], [], [""3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
86,TP,12,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,5,25.0,"[""4"", ""4-2"", ""4-2-0"", ""4-5"", ""4-2"", ""4-2-0""]",7.0,6.0,zoology is a little general but i'll probably find it there,False,False,False,4,4-2-0,6,2,2,2,"[[""4""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-0""], [""4"", ""4-5""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-0""]]",Science,Zoology
87,TP,12,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",3,45.0,"[""4"", ""4-0"", ""4-0-3"", ""4-0-2"", ""4-2"", ""4-2-4"", ""4"", ""4"", ""4-0"", ""4-0-0""]",4.0,4.0,"i am quite unsure about this one but i feel that , as an average person with no medical background, you can find anything you need in the treatments session, while i would leave the research session to a professional",False,False,False,4,4-0-0,10,3,2,5,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-3""], [""4"", ""4-0"", ""4-0-2""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-4""], [], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-0""]]",Science,Treatments
89,TP,13,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,4,15.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
90,TP,13,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",8,19.0,"[""3"", ""3"", ""1"", ""1-2"", ""1-2-0""]",2.0,4.0,,False,False,False,3,1-2-0,5,1,1,1,"[[""3""], [], [""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Culture,Upcoming releases
91,TP,13,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,6,30.0,"[""3"", ""3-0"", ""3-0"", ""3"", ""2"", ""2"", ""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]",3.0,5.0,,True,False,False,3,2-2-7-2,10,3,2,3,"[[""3""], [""3"", ""3-0""], [""3""], [], [""2""], [], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-7""], [""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]]",Culture,Mexican cuisine
92,TP,13,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,10,9.0,"[""5"", ""5-5"", ""5-5-0""]",6.0,6.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
93,TP,13,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,1,15.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
94,TP,13,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,3,29.0,"[""6"", ""6-1"", ""6-1-4"", ""6-1-4"", ""6-1-1"", ""6-1-1"", ""3"", ""3-2"", ""3-2-5""]",6.0,6.0,,False,False,False,6,3-2-5,9,3,2,3,"[[""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-4""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-1""], [""6"", ""6-1""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
95,TP,13,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",9,32.0,"[""4"", ""4"", ""5"", ""5"", ""4"", ""3"", ""3-4"", ""3-4-0""]",3.0,5.0,,False,False,False,4,3-4-0,8,3,3,3,"[[""4""], [], [""5""], [], [""4""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-0""]]",Science,Ancient
96,TP,13,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",5,55.0,"[""2"", ""2"", ""6"", ""6-0"", ""6-0-0"", ""6"", ""5"", ""5"", ""1"", ""1"", ""2"", ""2"", ""0"", ""0-0"", ""0"", ""6"", ""4"", ""4-4"", ""4-4-2""]",5.0,4.0,,True,False,False,2,4-4-2,19,7,7,10,"[[""2""], [], [""6""], [""6"", ""6-0""], [""6"", ""6-0"", ""6-0-0""], [], [""5""], [], [""1""], [], [""2""], [], [""0""], [""0"", ""0-0""], [], [""6""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Hobbies,Computers and internet
97,TP,13,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,7,13.0,"[""4"", ""4-2"", ""4-2-0""]",4.0,5.0,,False,False,True,4,4-2-0,3,0,0,0,"[[""4""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-0""]]",Science,Zoology
98,TP,13,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",2,15.0,"[""4"", ""4-0"", ""4-0-2""]",5.0,6.0,,False,False,True,4,4-0-2,3,0,0,0,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Science,Research
100,TP,14,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,10,18.0,"[""3"", ""3"", ""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,False,False,3,1-2-2-6,6,1,1,1,"[[""3""], [], [""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Culture,Comedy
101,TP,14,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",5,28.0,"[""1"", ""1-5"", ""1-5-0"", ""1-5-1""]",7.0,7.0,,True,False,False,1,1-5-1,4,1,1,1,"[[""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-0""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
102,TP,14,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,9,13.0,"[""2"", ""2-2"", ""2-2-3""]",7.0,7.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
103,TP,14,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,15.0,"[""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
104,TP,14,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,2,53.0,"[""1"", ""1"", ""0"", ""0"", ""1"", ""1-3"", ""1-3"", ""1"", ""3"", ""3"", ""5"", ""5"", ""6"", ""6"", ""0"", ""0-1""]",4.0,4.0,,False,False,False,1,0-1,16,7,6,7,"[[""1""], [], [""0""], [], [""1""], [""1"", ""1-3""], [""1""], [], [""3""], [], [""5""], [], [""6""], [], [""0""], [""0"", ""0-1""]]",Entertainment,Latest articles
105,TP,14,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,8,19.0,"[""6"", ""3"", ""3-2"", ""3-2-5""]",7.0,7.0,,False,False,False,6,3-2-5,4,1,1,1,"[[""6""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
106,TP,14,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",7,20.0,"[""3"", ""3-4"", ""3-4-0""]",6.0,6.0,,False,False,True,3,3-4-0,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-0""]]",Culture,Ancient
107,TP,14,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",4,44.0,"[""0"", ""0"", ""6"", ""6"", ""3"", ""3"", ""2"", ""2"", ""1"", ""1"", ""4"", ""4-4"", ""4-4-2""]",5.0,5.0,,True,False,False,0,4-4-2,13,5,5,5,"[[""0""], [], [""6""], [], [""3""], [], [""2""], [], [""1""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Trending,Computers and internet
108,TP,14,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,3,16.0,"[""4"", ""4-7"", ""4-7-1""]",6.0,6.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
109,TP,14,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",1,59.0,"[""6"", ""4"", ""4-0"", ""4-0-0"", ""4-0-0"", ""6"", ""6-2"", ""5"", ""5-4"", ""5-4-0""]",5.0,5.0,,True,False,False,6,5-4-0,10,4,3,4,"[[""6""], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-0""], [""4"", ""4-0""], [""6""], [""6"", ""6-2""], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
111,TP,15,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,5,14.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",5.0,5.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
112,TP,15,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",2,25.0,"[""1"", ""1"", ""1"", ""1-2"", ""1-5"", ""1-5-1""]",6.0,6.0,,True,False,False,1,1-5-1,6,2,2,2,"[[""1""], [], [""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
113,TP,15,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,7,27.0,"[""5"", ""6"", ""4"", ""5"", ""2"", ""2-2"", ""2-2-3""]",5.0,6.0,,False,False,False,5,2-2-3,7,4,4,4,"[[""5""], [""6""], [""4""], [""5""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Society,Recipes
114,TP,15,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,30.0,"[""4"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,False,False,4,5-5-0,4,1,1,1,"[[""4""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Science,Parenting
115,TP,15,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,10,26.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
116,TP,15,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,9,53.0,"[""0"", ""0-0"", ""0-0"", ""0-0"", ""0-0"", ""6"", ""6-1"", ""4"", ""3"", ""2"", ""2-3"", ""2-3-0""]",4.0,5.0,,False,False,False,0,2-3-0,12,6,6,6,"[[""0""], [""0"", ""0-0""], [""0""], [""0"", ""0-0""], [""0""], [""6""], [""6"", ""6-1""], [""4""], [""3""], [""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-0""]]",Trending,Fashion shows
117,TP,15,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",8,70.0,"[""5"", ""6"", ""3"", ""5"", ""5-3"", ""4"", ""4-7"", ""4-6"", ""4-5"", ""4-4"", ""4-3"", ""4-1"", ""4-1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""3-4"", ""3-4-1""]",4.0,4.0,,True,False,False,5,3-4-1,20,13,11,13,"[[""5""], [""6""], [""3""], [""5""], [""5"", ""5-3""], [""4""], [""4"", ""4-7""], [""4"", ""4-6""], [""4"", ""4-5""], [""4"", ""4-4""], [""4"", ""4-3""], [""4"", ""4-1""], [""4""], [""1""], [], [""1""], [], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
